Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Priority,Ticket Channel,First Response Time
8122,38,Female,Philips Hue Lights,2020-12-13,Product inquiry,Refund request,High,Phone,2023-06-01 13:29:32
8124,39,Other,Autodesk AutoCAD,2020-07-08,Refund request,Product compatibility,Critical,Social media,2023-06-01 12:11:35
8128,67,Male,PlayStation,2020-04-07,Billing inquiry,Software bug,Medium,Chat,2023-06-01 23:33:43
8132,39,Female,Dyson Vacuum Cleaner,2020-04-26,Cancellation request,Product recommendation,Low,Email,2023-06-01 22:41:48
8133,29,Male,Amazon Kindle,2020-12-03,Refund request,Network problem,Low,Email,2023-06-01 17:52:50
8135,58,Female,Google Pixel,2021-11-05,Refund request,Installation support,Critical,Phone,2023-06-01 01:25:53
8136,19,Other,Apple AirPods,2020-09-11,Cancellation request,Payment issue,Low,Email,2023-06-01 18:31:55
8137,69,Female,Nintendo Switch,2020-12-21,Billing inquiry,Delivery problem,Critical,Phone,2023-06-01 18:36:57
8139,46,Other,Sony 4K HDR TV,2021-11-16,Technical issue,Peripheral compatibility,High,Email,2023-06-01 07:04:58
8140,22,Male,LG Washing Machine,2021-06-29,Refund request,Cancellation request,Medium,Social media,2023-06-01 09:50:58
8141,45,Female,LG OLED,2021-11-08,Technical issue,Payment issue,High,Chat,2023-06-01 06:25:00
8142,45,Other,Microsoft Xbox Controller,2021-12-28,Billing inquiry,Product recommendation,High,Email,2023-06-01 14:02:02
8144,43,Male,LG Washing Machine,2020-08-18,Technical issue,Battery life,Low,Phone,2023-06-01 01:16:05
8145,47,Other,LG OLED,2020-10-08,Refund request,Cancellation request,Medium,Phone,2023-06-01 19:57:07
8146,54,Male,HP Pavilion,2021-06-20,Refund request,Hardware issue,High,Email,2023-06-01 01:45:09
8147,31,Male,Amazon Echo,2020-06-06,Billing inquiry,Data loss,High,Phone,2023-06-01 19:30:10
8148,38,Male,Sony PlayStation,2021-02-06,Cancellation request,Battery life,Medium,Phone,2023-06-01 22:04:11
8153,51,Female,Amazon Kindle,2020-11-27,Refund request,Peripheral compatibility,Critical,Chat,2023-06-01 16:25:18
8154,70,Male,Bose QuietComfort,2021-09-15,Technical issue,Cancellation request,High,Phone,2023-06-01 22:03:19
8157,47,Female,Amazon Kindle,2020-10-07,Product inquiry,Peripheral compatibility,Critical,Social media,2023-06-01 21:19:24
8158,58,Other,Philips Hue Lights,2021-02-16,Billing inquiry,Battery life,Critical,Email,2023-06-01 08:52:25
8159,45,Male,LG Smart TV,2020-12-14,Billing inquiry,Network problem,Medium,Phone,2023-06-01 15:53:26
8161,63,Other,Microsoft Office,2020-04-19,Technical issue,Delivery problem,Medium,Social media,2023-06-01 21:37:29
8162,63,Female,Amazon Echo,2021-10-21,Product inquiry,Account access,Medium,Email,2023-06-01 11:42:30
8164,59,Female,GoPro Action Camera,2021-01-12,Billing inquiry,Payment issue,Low,Phone,2023-06-01 06:16:33
8165,43,Female,Fitbit Charge,2021-11-23,Cancellation request,Payment issue,Medium,Chat,2023-06-01 21:34:34
8166,65,Male,Google Nest,2021-07-10,Refund request,Software bug,High,Phone,2023-06-01 01:54:35
8167,50,Male,LG OLED,2020-08-06,Cancellation request,Account access,Critical,Phone,2023-06-01 17:16:37
8168,31,Other,Google Pixel,2020-07-15,Refund request,Refund request,Medium,Chat,2023-06-01 20:45:39
8169,66,Male,Amazon Echo,2021-06-06,Refund request,Battery life,Critical,Email,2023-06-01 13:16:39
8170,23,Other,Roomba Robot Vacuum,2021-01-21,Cancellation request,Product setup,High,Chat,2023-06-01 02:47:40
8171,65,Other,LG Washing Machine,2021-04-06,Cancellation request,Product compatibility,Medium,Email,2023-06-01 15:26:42
8172,35,Female,Fitbit Charge,2020-02-04,Product inquiry,Product setup,High,Phone,2023-06-01 12:20:44
8173,26,Other,Nikon D,2020-03-22,Billing inquiry,Product setup,Low,Chat,2023-06-01 15:35:45
8176,52,Male,Canon DSLR Camera,2021-06-11,Billing inquiry,Data loss,Medium,Social media,2023-06-01 08:47:50
8177,21,Other,MacBook Pro,2020-04-14,Technical issue,Cancellation request,Medium,Social media,2023-06-01 08:32:50
8179,50,Female,GoPro Hero,2021-09-27,Technical issue,Account access,Medium,Phone,2023-06-01 15:04:52
8180,24,Female,Roomba Robot Vacuum,2020-08-01,Product inquiry,Product setup,Medium,Email,2023-06-01 20:04:53
8182,20,Male,LG Smart TV,2020-06-03,Cancellation request,Battery life,High,Social media,2023-06-01 20:16:55
8184,36,Female,LG Washing Machine,2021-08-07,Technical issue,Payment issue,Critical,Social media,2023-06-01 12:37:57
8185,29,Other,Xbox,2021-04-11,Cancellation request,Data loss,High,Social media,2023-06-01 09:55:58
8186,64,Female,Google Nest,2020-07-06,Refund request,Account access,Medium,Phone,2023-06-01 14:37:00
8187,48,Male,Adobe Photoshop,2021-10-07,Billing inquiry,Data loss,Critical,Social media,2023-06-01 07:40:02
8188,63,Male,LG Washing Machine,2020-02-15,Technical issue,Display issue,High,Phone,2023-06-01 16:51:03
8189,44,Other,Nintendo Switch,2021-08-09,Refund request,Network problem,Low,Social media,2023-06-01 04:38:05
8191,49,Male,Asus ROG,2021-11-23,Product inquiry,Network problem,Medium,Phone,2023-06-01 14:08:09
8192,32,Other,Nest Thermostat,2020-01-16,Cancellation request,Product setup,Medium,Social media,2023-06-01 14:58:10
8195,36,Female,Google Pixel,2020-12-05,Refund request,Product recommendation,Medium,Chat,2023-06-01 02:05:15
8196,33,Female,Xbox,2020-04-04,Cancellation request,Installation support,Critical,Chat,2023-06-01 10:57:17
8199,37,Female,Canon DSLR Camera,2020-08-31,Product inquiry,Display issue,Medium,Chat,2023-06-01 11:23:21
8201,52,Other,Nest Thermostat,2021-08-16,Billing inquiry,Battery life,High,Chat,2023-06-02 00:36:24
8202,52,Other,Roomba Robot Vacuum,2020-07-08,Billing inquiry,Battery life,Critical,Social media,2023-06-01 14:47:26
8203,44,Male,Google Pixel,2021-01-01,Product inquiry,Network problem,Medium,Chat,2023-06-01 18:07:27
8204,22,Female,PlayStation,2020-04-11,Product inquiry,Cancellation request,Low,Social media,2023-06-01 22:47:28
8209,44,Female,Asus ROG,2021-02-22,Billing inquiry,Peripheral compatibility,High,Social media,2023-06-01 15:08:37
8210,68,Other,Dell XPS,2020-10-15,Product inquiry,Payment issue,High,Email,2023-06-01 11:43:38
8211,59,Female,Sony Xperia,2021-04-04,Product inquiry,Battery life,Medium,Phone,2023-06-01 13:04:39
8212,62,Male,Garmin Forerunner,2020-08-28,Billing inquiry,Software bug,Low,Chat,2023-06-01 21:58:40
8213,30,Male,Microsoft Xbox Controller,2020-01-25,Cancellation request,Refund request,High,Email,2023-06-01 03:45:42
8214,44,Other,Sony PlayStation,2020-02-22,Cancellation request,Data loss,Medium,Chat,2023-06-01 17:20:43
8216,35,Female,iPhone,2020-06-08,Refund request,Account access,High,Chat,2023-06-01 05:00:45
8217,61,Other,Adobe Photoshop,2021-03-07,Technical issue,Cancellation request,Low,Social media,2023-06-01 02:29:46
8220,45,Male,PlayStation,2021-09-11,Product inquiry,Refund request,Medium,Chat,2023-06-01 10:57:48
8222,25,Female,GoPro Hero,2021-09-26,Billing inquiry,Data loss,Critical,Email,2023-06-01 17:24:52
8224,24,Female,Adobe Photoshop,2020-07-29,Product inquiry,Refund request,Medium,Social media,2023-06-01 08:36:54
8226,34,Other,Lenovo ThinkPad,2021-11-19,Cancellation request,Display issue,High,Phone,2023-06-01 17:00:56
8227,49,Female,Adobe Photoshop,2020-01-30,Cancellation request,Cancellation request,Low,Email,2023-06-01 17:54:57
8228,18,Male,HP Pavilion,2021-09-28,Refund request,Product recommendation,Medium,Social media,2023-06-01 04:56:57
8229,25,Male,Roomba Robot Vacuum,2021-08-22,Billing inquiry,Product setup,Critical,Email,2023-06-01 21:58:58
8231,28,Other,Dyson Vacuum Cleaner,2021-10-03,Refund request,Product setup,Low,Chat,2023-06-01 04:31:01
8232,50,Other,Apple AirPods,2020-08-17,Refund request,Peripheral compatibility,High,Chat,2023-06-01 07:30:03
8233,43,Female,Nest Thermostat,2020-05-14,Refund request,Data loss,Critical,Chat,2023-06-01 19:01:05
8234,33,Male,Xbox,2021-09-17,Technical issue,Installation support,High,Chat,2023-06-01 02:57:06
8236,69,Female,Fitbit Charge,2021-10-01,Technical issue,Payment issue,Medium,Email,2023-06-01 20:28:08
8237,40,Male,Garmin Forerunner,2021-01-27,Product inquiry,Network problem,Critical,Phone,2023-06-01 02:00:10
8238,24,Female,PlayStation,2021-11-10,Technical issue,Account access,Critical,Phone,2023-06-01 04:11:11
8239,24,Other,Sony PlayStation,2021-12-09,Billing inquiry,Software bug,High,Email,2023-06-01 20:34:12
8244,38,Female,Lenovo ThinkPad,2020-07-19,Billing inquiry,Refund request,Low,Phone,2023-06-01 13:40:17
8245,69,Female,LG Washing Machine,2020-01-15,Refund request,Refund request,Low,Phone,2023-06-01 12:32:19
8246,30,Male,GoPro Hero,2021-07-02,Technical issue,Refund request,Low,Email,2023-06-02 00:01:21
8247,50,Other,Xbox,2021-11-24,Product inquiry,Product compatibility,Medium,Social media,2023-06-01 11:18:22
8250,65,Other,Garmin Forerunner,2021-10-09,Refund request,Refund request,Low,Email,2023-06-01 17:11:25
8251,53,Male,GoPro Hero,2020-06-17,Product inquiry,Hardware issue,Medium,Phone,2023-06-01 18:42:27
8252,45,Other,Sony Xperia,2021-03-01,Product inquiry,Hardware issue,Medium,Email,2023-06-01 09:23:29
8253,70,Other,LG Smart TV,2021-10-22,Product inquiry,Payment issue,Critical,Chat,2023-06-01 02:00:31
8255,52,Female,Philips Hue Lights,2020-10-12,Refund request,Payment issue,Low,Chat,2023-06-01 22:06:34
8257,24,Female,Nintendo Switch,2020-12-28,Cancellation request,Delivery problem,Critical,Chat,2023-06-01 11:53:37
8259,69,Male,Autodesk AutoCAD,2021-05-12,Billing inquiry,Battery life,Medium,Chat,2023-06-01 02:22:40
8260,48,Female,Microsoft Office,2021-06-02,Cancellation request,Network problem,Medium,Phone,2023-06-01 21:12:41
8261,48,Male,Samsung Soundbar,2020-03-19,Product inquiry,Cancellation request,High,Social media,2023-06-01 11:56:42
8262,66,Other,HP Pavilion,2020-10-26,Cancellation request,Installation support,Medium,Email,2023-06-01 02:36:44
8264,23,Male,MacBook Pro,2020-09-30,Technical issue,Product setup,Medium,Chat,2023-06-01 20:35:48
8266,69,Female,Amazon Echo,2021-11-05,Technical issue,Peripheral compatibility,Critical,Chat,2023-06-01 19:31:52
8267,29,Male,Microsoft Surface,2021-01-02,Product inquiry,Software bug,Critical,Social media,2023-06-01 07:07:54
8269,62,Female,Microsoft Surface,2021-09-07,Refund request,Software bug,High,Chat,2023-06-01 13:10:55
8271,24,Female,LG Smart TV,2020-07-12,Technical issue,Refund request,Critical,Social media,2023-06-01 19:55:57
8272,20,Female,Microsoft Surface,2020-05-06,Product inquiry,Payment issue,Critical,Chat,2023-06-01 23:53:58
8273,69,Female,LG Washing Machine,2021-09-24,Product inquiry,Refund request,Low,Chat,2023-06-01 17:09:59
8274,51,Male,HP Pavilion,2020-11-09,Product inquiry,Delivery problem,Medium,Social media,2023-06-01 08:41:00
8276,68,Female,MacBook Pro,2020-02-04,Cancellation request,Product recommendation,Critical,Phone,2023-06-01 14:12:03
8277,18,Male,Bose QuietComfort,2020-04-04,Product inquiry,Software bug,Low,Social media,2023-06-01 03:19:05
8278,59,Female,Dell XPS,2021-03-23,Technical issue,Data loss,High,Chat,2023-06-01 23:11:07
8281,68,Other,Nintendo Switch,2020-02-09,Cancellation request,Account access,High,Social media,2023-06-01 22:21:10
8283,21,Female,Microsoft Surface,2020-06-01,Billing inquiry,Display issue,Critical,Chat,2023-06-01 16:34:12
8284,59,Other,Amazon Kindle,2020-12-04,Cancellation request,Battery life,Low,Chat,2023-06-01 11:57:13
8285,58,Male,Adobe Photoshop,2021-03-28,Refund request,Account access,Medium,Chat,2023-06-01 02:01:15
8287,37,Other,Samsung Soundbar,2021-01-03,Cancellation request,Delivery problem,Medium,Social media,2023-06-01 22:49:19
8288,28,Female,Google Nest,2020-12-27,Billing inquiry,Account access,Medium,Social media,2023-06-01 03:25:20
8289,44,Other,Nintendo Switch,2021-11-04,Refund request,Network problem,High,Chat,2023-06-01 16:33:22
8290,29,Male,PlayStation,2021-04-15,Product inquiry,Hardware issue,Critical,Phone,2023-06-01 20:38:24
8292,69,Other,Nintendo Switch Pro Controller,2020-04-16,Refund request,Product setup,Medium,Social media,2023-06-01 09:36:26
8293,29,Male,Google Nest,2020-12-02,Refund request,Network problem,Medium,Email,2023-06-01 12:26:28
8294,53,Male,Canon DSLR Camera,2021-11-28,Cancellation request,Display issue,Low,Email,2023-06-01 14:37:29
8295,38,Female,Sony 4K HDR TV,2021-01-07,Product inquiry,Network problem,Medium,Chat,2023-06-01 10:05:31
8296,66,Male,Nikon D,2020-12-23,Technical issue,Account access,Medium,Email,2023-06-01 15:49:33
8298,55,Male,Nest Thermostat,2020-04-02,Technical issue,Installation support,Low,Chat,2023-06-01 21:20:36
8299,59,Other,MacBook Pro,2021-07-04,Billing inquiry,Cancellation request,Low,Phone,2023-06-02 00:44:37
8300,32,Male,LG OLED,2021-10-21,Billing inquiry,Installation support,Critical,Email,2023-06-01 22:22:38
8301,38,Male,Nintendo Switch,2020-06-19,Refund request,Delivery problem,Low,Email,2023-06-01 10:39:40
8304,69,Male,Asus ROG,2021-10-13,Technical issue,Data loss,Critical,Social media,2023-06-01 21:36:44
8307,43,Female,Sony PlayStation,2020-05-23,Refund request,Installation support,Medium,Social media,2023-06-01 01:07:48
8310,59,Male,GoPro Hero,2021-06-02,Cancellation request,Product compatibility,Medium,Phone,2023-06-01 23:27:51
8312,67,Other,Apple AirPods,2021-09-16,Product inquiry,Software bug,Critical,Chat,2023-06-01 05:17:54
8313,65,Female,Lenovo ThinkPad,2020-11-01,Product inquiry,Network problem,Low,Chat,2023-06-01 23:37:54
8314,43,Female,Nikon D,2021-03-31,Technical issue,Data loss,High,Email,2023-06-01 04:52:56
8315,39,Other,Philips Hue Lights,2020-12-27,Cancellation request,Product recommendation,Critical,Email,2023-06-01 10:08:57
8318,52,Other,LG Washing Machine,2020-11-12,Cancellation request,Cancellation request,Low,Email,2023-06-01 04:10:02
8320,44,Other,GoPro Action Camera,2020-11-02,Product inquiry,Refund request,Low,Email,2023-06-01 21:50:05
8321,51,Other,Philips Hue Lights,2020-04-15,Product inquiry,Product recommendation,Low,Chat,2023-06-01 21:42:07
8322,23,Female,Xbox,2020-04-23,Cancellation request,Battery life,High,Email,2023-06-01 10:05:08
8323,30,Male,Dyson Vacuum Cleaner,2021-06-19,Product inquiry,Account access,Low,Social media,2023-06-01 03:42:10
8324,24,Other,Dell XPS,2020-08-06,Technical issue,Product compatibility,Low,Email,2023-06-01 18:47:10
8326,70,Other,Nintendo Switch Pro Controller,2021-07-22,Billing inquiry,Installation support,High,Email,2023-06-01 18:54:14
8327,39,Female,LG Smart TV,2020-09-15,Technical issue,Product compatibility,Medium,Social media,2023-06-01 08:26:14
8330,18,Male,Samsung Galaxy,2020-01-20,Billing inquiry,Cancellation request,Low,Social media,2023-06-01 16:12:20
8331,50,Male,Sony PlayStation,2020-08-28,Product inquiry,Peripheral compatibility,High,Social media,2023-06-01 23:35:22
8332,34,Other,Microsoft Xbox Controller,2021-05-14,Refund request,Cancellation request,High,Chat,2023-06-01 19:01:23
8333,37,Female,Sony 4K HDR TV,2021-02-17,Product inquiry,Delivery problem,Low,Email,2023-06-01 13:30:25
8334,33,Other,LG Smart TV,2020-09-24,Product inquiry,Cancellation request,Medium,Social media,2023-06-01 13:55:27
8336,20,Other,Fitbit Charge,2021-05-23,Technical issue,Payment issue,Medium,Phone,2023-06-01 11:18:29
8339,43,Other,Philips Hue Lights,2021-10-16,Cancellation request,Battery life,Medium,Social media,2023-06-01 01:20:35
8340,30,Female,iPhone,2020-12-23,Refund request,Product setup,Critical,Phone,2023-06-01 21:52:36
8341,48,Other,Adobe Photoshop,2020-07-11,Billing inquiry,Refund request,Medium,Social media,2023-06-01 20:16:37
8342,47,Female,Canon EOS,2020-01-07,Billing inquiry,Delivery problem,High,Email,2023-06-01 02:15:38
8343,45,Male,Dyson Vacuum Cleaner,2021-09-04,Refund request,Software bug,Critical,Phone,2023-06-01 23:44:38
8344,19,Female,Samsung Galaxy,2020-06-20,Cancellation request,Data loss,Low,Email,2023-06-01 06:33:39
8346,18,Other,Roomba Robot Vacuum,2021-12-29,Billing inquiry,Hardware issue,Low,Social media,2023-06-01 14:37:41
8348,59,Other,Samsung Soundbar,2021-02-07,Refund request,Network problem,Critical,Email,2023-06-01 02:39:43
8349,49,Female,PlayStation,2021-04-22,Cancellation request,Cancellation request,Critical,Social media,2023-06-01 11:08:45
8351,63,Other,MacBook Pro,2020-08-19,Product inquiry,Product setup,Critical,Phone,2023-06-01 13:33:46
8353,52,Other,Asus ROG,2021-08-14,Refund request,Hardware issue,High,Email,2023-06-01 10:33:49
8354,23,Female,Autodesk AutoCAD,2020-03-11,Cancellation request,Battery life,Low,Social media,2023-06-01 18:18:50
8357,36,Other,LG Washing Machine,2021-04-14,Billing inquiry,Installation support,Critical,Phone,2023-06-01 02:45:55
8358,50,Other,Google Nest,2021-07-23,Billing inquiry,Display issue,Critical,Phone,2023-06-01 02:50:57
8360,55,Female,Lenovo ThinkPad,2021-10-28,Technical issue,Payment issue,Critical,Chat,2023-06-01 10:36:00
8362,40,Other,LG OLED,2020-04-25,Product inquiry,Product compatibility,Medium,Email,2023-06-01 01:52:03
8363,58,Other,Canon DSLR Camera,2021-08-07,Billing inquiry,Cancellation request,Critical,Email,2023-06-01 05:23:05
8364,43,Male,Samsung Soundbar,2020-04-20,Product inquiry,Delivery problem,High,Phone,2023-06-02 00:51:07
8365,27,Other,Microsoft Office,2020-05-14,Cancellation request,Product setup,Medium,Phone,2023-06-01 10:06:08
8366,39,Male,Bose SoundLink Speaker,2020-07-13,Cancellation request,Product setup,Medium,Email,2023-06-01 10:00:10
8367,62,Female,Microsoft Surface,2020-12-15,Cancellation request,Network problem,Low,Phone,2023-06-01 09:59:11
8369,32,Female,Xbox,2020-02-11,Technical issue,Peripheral compatibility,Medium,Email,2023-06-01 01:58:14
8371,46,Other,Bose SoundLink Speaker,2021-07-13,Billing inquiry,Network problem,Critical,Phone,2023-06-01 11:12:18
8373,60,Other,Microsoft Xbox Controller,2020-09-04,Refund request,Installation support,High,Social media,2023-06-01 22:31:19
8375,45,Male,Amazon Echo,2020-09-17,Refund request,Delivery problem,Critical,Social media,2023-06-02 00:54:21
8376,44,Female,Bose SoundLink Speaker,2020-06-29,Cancellation request,Display issue,Medium,Phone,2023-06-01 18:52:23
8377,26,Female,Apple AirPods,2021-10-17,Cancellation request,Display issue,High,Social media,2023-06-01 05:32:24
8378,34,Female,Asus ROG,2020-04-02,Technical issue,Data loss,Critical,Chat,2023-06-01 21:50:25
8379,18,Male,Dell XPS,2021-02-24,Technical issue,Software bug,Critical,Social media,2023-06-01 15:14:27
8381,39,Female,GoPro Hero,2020-01-09,Billing inquiry,Hardware issue,Medium,Phone,2023-06-01 06:29:30
8382,51,Female,Garmin Forerunner,2021-12-08,Product inquiry,Cancellation request,Low,Phone,2023-06-01 02:48:31
8383,40,Male,GoPro Action Camera,2020-09-20,Technical issue,Delivery problem,High,Chat,2023-06-01 17:27:32
